run_id,game_id,game_index,game_seed,checkpoint_index,checkpoint_ply,ply,turn_index,current_player_id,player_id,player_name,agent_name,seat_index,winner_id,winner_ids_json,label_is_winner,final_score,final_rank,final_scores_json,is_tie,frontier_size,corner_differential,center_proximity,opponent_adjacency,deadzone_count,deadzone_fraction,mobility_total_placements,mobility_total_orientation_normalized,mobility_total_cell_weighted,mobility_bucket_1,mobility_bucket_2,mobility_bucket_3,mobility_bucket_4,mobility_bucket_5,blocking_exposure_legal_moves_opp_sum,utility_frontier_plus_mobility,pieces_used_count,pieces_remaining_count,remaining_squares,remaining_size_1_count,remaining_size_2_count,remaining_size_3_count,remaining_size_4_count,remaining_size_5_count,remaining_key_piece_17,remaining_key_piece_19,remaining_key_piece_20,phase_ply,phase_turn_index,phase_board_occupancy,phase_piece_usage_ratio,phase_progress_turn_ratio,phase_progress_placement_ratio,player_board_occupancy
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,5,48,48,48,1,1,RED,mcts_progressive_history,0,4,[4],0,85,2,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,19.0,-44.0,4.0,37.0,19.0,0.0475,47.0,26.625,52.5,13.0,11.0,12.0,16.5,0.0,122.0,71.5,12.0,9.0,29.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,48.0,48.0,0.58,0.5714285714285714,0.0192,0.0192,0.1475
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,5,48,48,48,1,2,BLUE,mcts_pw_plus_ph,1,4,[4],0,78,3,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,27.0,-28.0,0.0,36.0,19.0,0.0475,35.0,25.125,37.125,18.0,8.0,6.0,2.0,3.125,134.0,64.125,12.0,9.0,32.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,48.0,48.0,0.58,0.5714285714285714,0.0192,0.0192,0.14
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,5,48,48,48,1,3,YELLOW,mcts_baseline,2,4,[4],0,73,4,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,12.0,-58.0,4.0,12.0,19.0,0.0475,26.0,14.75,25.5,9.0,4.0,7.5,5.0,0.0,143.0,37.5,12.0,9.0,29.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,48.0,48.0,0.58,0.5714285714285714,0.0192,0.0192,0.1475
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,5,48,48,48,1,4,GREEN,mcts_progressive_widening,3,4,[4],1,87,1,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,24.0,-34.0,0.0,48.0,19.0,0.0475,61.0,34.0,72.0,16.0,11.0,16.5,26.0,2.5,108.0,96.0,12.0,9.0,30.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,48.0,48.0,0.58,0.5714285714285714,0.0192,0.0192,0.145
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,6,56,56,56,1,1,RED,mcts_progressive_history,0,4,[4],0,85,2,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,14.0,-47.0,4.0,44.0,37.0,0.0925,18.0,12.75,20.75,8.0,5.0,3.75,4.0,0.0,45.0,34.75,14.0,7.0,21.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,56.0,56.0,0.645,0.6666666666666666,0.0224,0.0224,0.1675
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,6,56,56,56,1,2,BLUE,mcts_pw_plus_ph,1,4,[4],0,78,3,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,25.0,-25.0,0.0,46.0,37.0,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,25.0,14.0,7.0,29.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,56.0,56.0,0.645,0.6666666666666666,0.0224,0.0224,0.1475
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,6,56,56,56,1,3,YELLOW,mcts_baseline,2,4,[4],0,73,4,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,10.0,-55.0,2.0,23.0,37.0,0.0925,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,57.0,16.0,14.0,7.0,21.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,56.0,56.0,0.645,0.6666666666666666,0.0224,0.0224,0.1675
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,6,56,56,56,1,4,GREEN,mcts_progressive_widening,3,4,[4],1,87,1,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,26.0,-23.0,0.0,55.0,37.0,0.0925,39.0,27.25,44.5,18.0,9.0,6.0,9.0,2.5,24.0,70.5,14.0,7.0,23.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,56.0,56.0,0.645,0.6666666666666666,0.0224,0.0224,0.1625
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,7,64,64,69,2,1,RED,mcts_progressive_history,0,4,[4],0,85,2,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,9.0,-50.0,4.0,54.0,53.0,0.1325,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,3.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,64.0,69.0,0.695,0.8571428571428571,0.0276,0.0256,0.1975
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,7,64,64,69,2,2,BLUE,mcts_pw_plus_ph,1,4,[4],0,78,3,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,25.0,-18.0,0.0,48.0,53.0,0.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,14.0,7.0,29.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,64.0,69.0,0.695,0.6666666666666666,0.0276,0.0256,0.1475
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,7,64,64,69,2,3,YELLOW,mcts_baseline,2,4,[4],0,73,4,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,11.0,-46.0,2.0,24.0,53.0,0.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,15.0,6.0,20.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,64.0,69.0,0.695,0.7142857142857143,0.0276,0.0256,0.17
20260325_201856_32cf0875,20260325_201856_32cf0875_g0014,14,95784706,7,64,64,69,2,4,GREEN,mcts_progressive_widening,3,4,[4],1,87,1,"{""1"": 85, ""2"": 78, ""3"": 73, ""4"": 87}",False,23.0,-22.0,0.0,65.0,53.0,0.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,17.0,4.0,16.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,64.0,69.0,0.695,0.8095238095238095,0.0276,0.0256,0.18
